objid,specobjid,class,run,rerun,camcol,field,ra,dec,redshift,dered_u,deVRad_u,psffwhm_u,extinction_u,dered_g,deVRad_g,psffwhm_g,extinction_g,dered_r,deVRad_r,psffwhm_r,extinction_r,dered_i,deVRad_i,psffwhm_i,extinction_i,dered_z,deVRad_z,psffwhm_z,extinction_z,u_g,g_r,r_i,i_z
1237680121174294647,8.054792228965732e+18,GALAXY,8067,301,2,40,10.6799414726315,-7.94336435917348,0.5192243,24.97495,0.0001979455,1.485038,0.1582921,22.439,0.2103496,1.311573,0.1233401,20.44946,0.824491,1.136708,0.08532614,19.45576,0.5171214,0.9789644,0.06340647,19.0301,0.5795743,0.9744643,0.04716276,2.5709,2.027565,1.015617,0.4419022
1237680121709592937,8.052564613458579e+18,GALAXY,8067,301,3,16,7.0674561352093,-7.69481620643338,0.4808232,23.92439,0.03799186,1.47907,0.1627409,22.22112,1.09687,1.394547,0.1268066,20.37963,0.4470389,1.282284,0.08772425,19.60457,0.7114562,1.075373,0.06518852,19.35726,0.2361386,1.096748,0.04848828,1.739214,1.880562,0.7976017,0.2640133
1237680121712804070,8.057025886904668e+18,GALAXY,8067,301,3,65,14.3947503025548,-7.417780663061,0.4772978,25.77576,2.57069e-05,1.26578,0.4891286,22.10309,0.06724875,1.186352,0.3811257,20.22459,0.8583218,0.9247601,0.263661,19.3643,0.57437,0.8501855,0.1959284,18.97472,0.4704547,0.8633741,0.1457347,3.780676,1.995968,0.9280224,0.4397736
1237680122247971063,8.054856000640143e+18,GALAXY,8067,301,4,39,10.5688176136536,-7.11076881128119,0.5176348,24.60809,0.0006762175,1.363321,0.2793637,22.06002,0.3241033,1.223911,0.2176783,20.24051,0.973067,1.152203,0.1505888,19.34251,0.5210701,1.036742,0.1119036,18.91804,0.501129,0.973738,0.08323575,2.609755,1.886597,0.9366856,0.4531422
1237680123320664385,8.052632783179502e+18,GALAXY,8067,301,6,23,8.09231884982997,-6.27235314014372,0.5323392,25.62512,0.02376858,1.44024,0.1509351,22.03119,0.5745226,1.490246,0.1176076,20.29977,0.7804465,1.47015,0.08136037,19.38564,0.6949775,1.410848,0.06045948,18.94099,1.361868,1.379246,0.04497074,3.627256,1.767668,0.9350281,0.4601421
1237680240913744560,8.069561962772845e+18,GALAXY,8095,301,1,303,0.481169959528614,-8.62943269945827,0.5947265,24.3656,0.236059,1.646446,0.1363682,22.85439,0.8270235,1.366271,0.1062572,20.85959,0.4777334,1.115379,0.07350821,19.76668,0.461762,1.190793,0.05462448,19.28231,0.3791224,1.198373,0.04063058,1.541319,2.027557,1.11179,0.4983635
1237680240913809736,8.069563886918193e+18,GALAXY,8095,301,1,304,0.571782924211504,-8.67787780787393,0.4426938,26.05777,0.0008531642,1.638171,0.1349631,21.53576,0.6448724,1.424446,0.1051623,20.1724,0.6022114,1.162274,0.07275081,19.42577,0.6195447,1.190645,0.05406165,19.0484,0.4996014,1.162749,0.04021193,4.551807,1.395773,0.7653179,0.3912163
1237680241450746279,8.048045069754978e+18,GALAXY,8095,301,2,305,0.782990036920054,-8.27030779179564,0.428271,24.95833,0.0002013133,1.573495,0.1345804,21.67451,1.099197,1.464024,0.1048641,20.15972,0.6131573,1.238964,0.07254451,19.37921,0.5909961,1.199363,0.05390834,18.96496,0.5734061,1.155136,0.0400979,3.313541,1.54711,0.7991428,0.4280548
1237680241453564440,8.051310619406914e+18,GALAXY,8095,301,2,348,7.31432765191107,-8.28208178326914,0.5879456,25.9091,0.0002682791,1.662317,0.1740014,22.33967,0.6986976,1.370987,0.1355807,20.71939,0.8814514,1.263415,0.09379409,19.73946,0.5200805,1.212187,0.06969906,19.25903,0.6127784,1.219032,0.05184329,3.607855,1.662066,1.004028,0.4982834
1237680242524422148,8.048051666824745e+18,GALAXY,8095,301,4,304,0.574517467313839,-7.33891064971845,0.2353812,23.2527,0.00363684,1.389102,0.1793494,21.29511,0.3665037,1.334707,0.1397479,20.43563,0.4916115,1.073203,0.09667693,19.73343,0.9799761,1.091983,0.07184132,21.0161,0.1892332,1.080264,0.05343674,1.997196,0.9025421,0.7270451,-1.264271
1237680242524422783,8.048049192923582e+18,GALAXY,8095,301,4,304,0.693479137371043,-7.36824148434575,0.55378,26.11381,0.09868199,1.385327,0.1716513,22.85266,0.1906437,1.422386,0.1337495,20.85746,0.9412571,1.11794,0.09252732,19.98099,1.369248,1.122563,0.06875771,19.59658,0.2169479,1.065851,0.05114311,3.299051,2.036423,0.9002361,0.4020309
1237680243063849431,8.051521725639447e+18,GALAXY,8095,301,5,343,6.5218813761751,-6.99426233087918,0.5417993,26.23108,0.05503961,1.431657,0.1894212,22.26694,0.4562918,1.535628,0.1475957,20.68137,0.7080976,1.083743,0.102106,19.75796,0.9377358,0.9991336,0.07587571,19.35544,0.2939584,1.212169,0.05643759,4.005968,1.631058,0.9496422,0.4219608
1237680243065684080,8.053820809586954e+18,GALAXY,8095,301,5,371,10.7655062901047,-6.85959547013173,0.456566,23.88208,0.6187083,1.441775,0.259735,22.19699,0.246492,1.578797,0.2023837,20.62352,0.5684387,1.409944,0.1400081,19.70298,0.747339,1.261681,0.104041,19.55993,0.1895255,1.424434,0.07738742,1.742449,1.635845,0.9565067,0.1696987
1237680262926893407,8.048046169266606e+18,GALAXY,8100,301,2,325,0.799524413920537,-7.97559774655945,0.5459834,26.392,0.03561354,1.632589,0.1218795,22.25032,0.7079958,1.583574,0.09496766,20.64119,0.6978157,1.379332,0.06569819,19.66868,0.5720377,1.214421,0.04882079,19.30437,0.5961642,1.32248,0.0363137,4.168591,1.638395,0.9893913,0.3768215
1237680263463174325,8.046893880795484e+18,GALAXY,8100,301,3,316,359.405752920347,-7.46853838071363,0.6074913,22.64612,0.00440236,1.573434,0.1677706,22.14469,0.3842462,1.511744,0.1307257,20.46275,0.6540825,1.311705,0.09043542,19.50953,0.7077128,1.207075,0.06720321,19.25662,0.5454972,1.363498,0.04998684,0.538475,1.722237,0.9764462,0.2701263
1237680263463174666,8.046894430551298e+18,GALAXY,8100,301,3,316,359.488204163327,-7.64581800309457,0.5218009,24.60383,0.0001902693,1.567582,0.1512512,22.01475,1.740452,1.526842,0.1178539,20.24973,0.6392335,1.322534,0.0815308,19.45905,0.5441387,1.21956,0.06058612,19.16032,0.4315419,1.340974,0.04506494,2.622486,1.801342,0.8116245,0.3142471
1237680333788545065,8.031208797552005e+18,GALAXY,8116,301,6,244,2.30773152130035,30.9174640699787,0.354045,25.03635,0.03655733,1.419055,0.2429046,21.84832,0.60429,1.189915,0.1892696,20.38331,0.6130406,1.387658,0.1309359,19.60141,0.6693735,1.294691,0.09729938,19.23054,0.7452291,1.096704,0.07237286,3.241667,1.523344,0.8155384,0.3957977
1237663278463058359,1.033364417075402e+19,GALAXY,4145,301,6,86,356.362025369087,0.86180158216434,0.3714883,25.75673,0.0001784772,1.126321,0.117232,21.77305,0.3014195,1.198297,0.09134638,20.24708,0.2441576,1.092352,0.063193,19.77735,0.1521588,1.096912,0.04695917,19.41312,0.1394878,1.210541,0.034929,4.009567,1.554129,0.4859581,0.3762646
1237680121714180145,8.059287582272672e+18,GALAXY,8067,301,3,86,17.6771072405962,-7.45874592806016,0.4454225,25.78168,0.0002641619,1.361314,0.3130535,21.60904,0.7774877,1.264062,0.2439292,20.03674,1.012106,0.9815014,0.1687491,19.07076,0.4713413,0.9409778,0.1253987,18.62466,0.2191694,0.9800041,0.09327356,4.24176,1.647482,1.009335,0.4782219
1237680240913023476,8.068436612588261e+18,GALAXY,8095,301,1,292,358.833325556398,-8.53956002875399,0.4726867,26.53412,0.004262269,1.526267,0.1424818,21.89771,0.09664439,1.32695,0.1110208,20.17041,1.157119,1.154693,0.07680369,19.33802,0.9540195,1.150981,0.05707337,19.00534,0.5395623,0.9991082,0.0424521,4.667871,1.761515,0.8521156,0.3473072
1237680242523439549,8.0459158651858e+18,GALAXY,8095,301,4,289,358.347698607099,-7.28592544840227,0.554951,24.81236,0.02646735,1.302084,0.1534904,22.22441,0.5854638,1.211575,0.1195987,20.72307,0.3621863,1.185593,0.08273783,19.76872,0.4233377,0.9840673,0.06148308,19.30324,1.089569,1.092611,0.04573211,2.621847,1.538198,0.9756069,0.481226
1237680243069616451,8.060538820582724e+18,GALAXY,8095,301,5,431,19.7406820886259,-6.71001387229609,0.516551,25.8819,0.0009088545,1.425015,0.2534898,22.51119,0.8540041,1.267815,0.1975175,20.74636,0.7763604,1.182057,0.1366417,19.81339,0.6293448,1.088152,0.1015394,19.37044,0.4703713,1.137278,0.07552668,3.426676,1.825703,0.9680805,0.4689579
1237680504510481171,8.03455900953217e+18,GALAXY,8156,301,4,198,353.187648819247,34.7123157635014,0.3937543,25.57967,0.008295692,1.631014,0.4535522,22.04108,0.3770101,1.540006,0.3534048,20.40583,1.012027,1.418091,0.2444838,19.64205,0.607908,1.373689,0.1816777,19.13614,0.504178,1.354411,0.1351348,3.638739,1.744177,0.8265858,0.552454
1237680264536392143,8.045912566650917e+18,GALAXY,8100,301,5,308,358.228512508191,-6.72560134640599,0.5046269,25.06123,0.07875888,1.300832,0.115885,22.39292,0.4937892,1.419201,0.09029678,20.73424,0.4296719,1.354423,0.0624669,19.87554,0.9381427,1.009345,0.0464196,19.37999,0.3784469,1.153123,0.03452766,2.693893,1.68651,0.8747501,0.5074406
1237680479266472952,8.043560161372295e+18,GALAXY,8150,301,5,29,358.64242050164,33.0893873386895,0.4773963,26.12874,0.08972897,1.564752,0.21469,21.64484,0.9184837,1.520789,0.167285,20.0096,0.7082977,1.342301,0.115727,19.22289,0.6514612,1.262822,0.08599755,18.75724,0.7082177,1.272016,0.06396638,4.531296,1.6868,0.8164463,0.4876804
1237680298892263976,7.745290693883744e+18,GALAXY,8108,301,5,249,1.2065069373287,22.9306821799971,0.471288,24.74269,0.02630664,1.197149,0.3092197,21.76515,0.1860766,1.3239,0.2409419,19.91758,0.9906677,1.064491,0.1666825,19.00337,0.6097984,0.9601413,0.1238629,18.55234,0.687883,1.057315,0.09213127,3.045826,1.921825,0.9570313,0.4827595
1237679562301702351,8.65256839035829e+18,GALAXY,7937,301,1,193,23.7621334921928,25.2704264188443,0.265582,22.99669,0.002309822,1.765835,0.3796048,21.14902,0.2284744,1.675089,0.2957855,20.69925,0.2360836,1.314358,0.2046231,20.56986,0.2361242,1.203562,0.1520569,20.15066,0.9189228,1.385083,0.1131024,1.931488,0.5409393,0.1819496,0.4581585
1237680075540202272,8.64362964075232e+18,GALAXY,8056,301,5,39,15.2889029184926,27.5447590053703,0.3847146,24.96093,0.0214506,1.091613,0.2622194,22.33405,0.0782533,1.045127,0.2043196,20.62767,0.245934,0.9388309,0.1413473,19.92749,0.2622941,0.8535449,0.1050362,19.53433,0.2664115,0.8990854,0.07812766,2.684778,1.769354,0.7364902,0.4200687
1237679543504601545,8.641340731817218e+18,GALAXY,7932,301,6,92,13.2716817724188,23.3366302679479,0.4631533,21.3684,0.0003147568,1.886557,0.1456377,21.20185,0.2314734,1.773937,0.1134799,20.31223,0.3665189,1.568702,0.07850488,19.86289,0.2041429,1.483923,0.05833754,19.61545,0.4794611,1.513195,0.04339241,0.1987076,0.924593,0.4695053,0.2623882
1237651252552270049,1.0548594845240545e+19,GALAXY,1345,301,6,50,115.541710098119,39.0678230471381,0.9835876,21.48564,0.6131708,1.452589,0.2513552,21.11023,0.2128445,1.318202,0.1958543,20.8039,0.04054154,1.188942,0.1354911,20.67441,0.2398476,1.123935,0.1006844,20.37084,0.0783486,1.171174,0.07489069,0.4309082,0.3666916,0.1643028,0.3293648
1237651274027500205,1.0548677033734722e+19,GALAXY,1350,301,6,56,113.632522337597,39.5232414568202,0.2213334,22.95408,0.0004512708,1.472651,0.2291577,21.7693,0.7318268,1.315043,0.1785582,20.43591,0.7472951,1.272357,0.1235257,19.89009,0.6336792,1.161361,0.09179284,19.61265,0.2761377,1.113001,0.06827701,1.235376,1.388426,0.5775509,0.3009586
1237651274027500308,1.0548676758856815e+19,GALAXY,1350,301,6,56,113.697448033406,39.5371619401788,0.2205902,22.71889,1.027808,1.471462,0.2261475,21.6343,0.4563777,1.320081,0.1762126,20.14368,0.5714005,1.266526,0.1219031,19.63373,0.4755372,1.160522,0.09058704,19.43155,0.3347102,1.093814,0.06738012,1.134527,1.544928,0.5412693,0.2253876
1237651495754334969,1.0548635527170773e+19,GALAXY,1402,301,3,43,114.53925600002,38.5991023968662,0.6434549,21.53742,0.7697659,1.246639,0.2716153,21.24465,0.1364246,1.172508,0.2116408,20.84292,0.1581661,1.116112,0.1464121,20.61748,0.0624637,0.9890503,0.1087999,20.51825,0.06628169,1.07354,0.08092715,0.352747,0.4669571,0.2630577,0.1271
1237680070711968532,8.649285254560109e+18,GALAXY,8055,301,4,94,19.3098657296066,24.5921551240237,0.2153794,24.8473,0.06163601,1.089371,0.2745149,21.57167,0.3621683,1.069354,0.2139002,20.36686,0.4781155,0.9298052,0.1479751,19.815,0.5075595,0.8903015,0.1099614,19.458,0.5468358,0.9020371,0.08179107,3.336248,1.270727,0.5898819,0.38517
1237655374649360917,1.2075530076730708e+19,GALAXY,2305,301,4,84,252.863108260642,36.6276262911677,0.7388332,21.46412,0.9664063,1.633265,0.06322558,21.17935,0.09948518,1.430239,0.04926495,20.90536,0.283073,1.509861,0.03408126,20.69116,0.2940688,1.339648,0.02532603,20.39023,0.9029877,1.248229,0.01883791,0.2987309,0.2891693,0.2229633,0.3074188
1237680307469943300,8.60541034066951e+18,GALAXY,8110,301,5,62,332.23681241444,24.3479408612165,0.2208297,24.90131,0.0004452914,1.455429,0.3446231,21.88317,0.001936952,1.568236,0.268528,20.60107,0.2498526,1.166983,0.1857664,20.10817,0.2360654,1.065076,0.1380443,19.84383,0.0002090948,1.349933,0.1026796,3.094234,1.364866,0.5406208,0.2997017
1237680247342104932,8.535575957347783e+18,GALAXY,8096,301,5,88,337.913286915184,18.6265389911586,0.4382839,21.49185,0.00762587,1.388736,0.2214191,21.148,0.0686669,1.346926,0.1725282,20.84217,0.2428183,1.107474,0.1193542,20.46503,0.2208321,1.013729,0.08869299,20.62992,0.1221691,1.108797,0.06597129,0.392746,0.3590031,0.4078026,-0.142168
1237680076077728750,8.643542779333726e+18,GALAXY,8056,301,6,49,17.0756657711536,27.9703617958512,0.2357083,23.70878,0.2794178,1.145283,0.2516884,21.73223,0.5439436,1.129915,0.1961139,20.38153,0.3663468,1.204362,0.1356707,19.94362,0.1520414,1.206812,0.1008179,19.74633,0.4324532,1.166758,0.07498997,2.032118,1.41115,0.4727573,0.2231197
1237680331093836631,8.611094266482282e+18,GALAXY,8116,301,1,86,335.932791625468,25.6308869511147,0.9111784,21.01901,0.4265997,1.078525,0.2715538,20.6564,0.09260395,0.878001,0.2115929,20.55135,0.103253,0.8417504,0.146379,20.19811,0.1303139,0.7483326,0.1087753,20.00079,0.1522592,0.8543035,0.08090882,0.4225712,0.170269,0.3908348,0.2251949
1237680117958836750,7.918624304392327e+18,GALAXY,8066,301,4,128,357.881723465431,-4.81019740305265,0.5618742,27.24458,0.02829194,1.536518,0.144349,22.02538,0.5535334,1.437698,0.1124758,20.35438,1.321949,1.289579,0.07781023,19.47273,0.6093081,1.126246,0.05782134,18.83093,0.3700098,1.377921,0.04300845,5.251072,1.705673,0.9016361,0.6566143
1237680118495707408,7.918621005857444e+18,GALAXY,8066,301,5,128,357.88985056154,-4.36910837793105,0.5058545,25.5095,0.03530934,1.530197,0.1665891,22.1816,0.8392205,1.503092,0.1298051,20.60108,0.98589,1.420479,0.08979854,19.72783,0.6698907,1.294708,0.06672994,19.29079,0.8287135,1.41825,0.04963482,3.364685,1.620527,0.8963165,0.4541302
1237680246810542259,8.564974419457626e+18,GALAXY,8096,301,4,169,350.57014134948,19.7606673521764,0.3406355,21.7785,0.02309434,1.258889,0.1867632,21.83309,0.4419482,1.200496,0.1455246,20.00991,0.6223423,1.134213,0.1006732,19.34324,0.7229589,0.9498593,0.074811,18.98916,0.470173,0.9747189,0.05564564,-0.01335144,1.868027,0.6925354,0.3732433
1237680246810542602,8.564974694335533e+18,GALAXY,8096,301,4,169,350.574401867021,19.7099814866831,0.3833567,22.6448,5.451308e-05,1.262844,0.1844407,21.98982,0.3874628,1.200654,0.1437149,20.42806,0.5752177,1.122569,0.09942131,19.71625,0.4411084,0.9461151,0.07388069,19.41351,0.1342874,0.9786347,0.05495366,0.6957073,1.606052,0.7373486,0.3216667
1237680333259735674,8.6538287047731e+18,GALAXY,8116,301,5,367,23.4897018406513,29.1404549312107,0.3361191,24.60292,0.0001441704,1.210805,0.2908144,21.83644,0.5682247,0.9826044,0.2266006,20.3076,0.4679258,1.162562,0.1567613,19.82392,0.5176967,0.9805328,0.1164904,19.69821,0.5765139,0.9835317,0.08664747,2.83069,1.59868,0.5239506,0.1555595
1237680473365152578,8.608651155688673e+18,GALAXY,8149,301,2,94,332.666078529619,27.8488200564993,0.3791807,22.49168,0.001170689,1.644364,0.325344,20.82048,0.3003433,1.568421,0.2535059,20.21929,0.2220352,1.509915,0.1753742,20.01495,0.2179314,1.219935,0.1303218,19.50579,0.2371147,1.323933,0.09693548,1.743032,0.6793194,0.2493935,0.5425472
1237670014577869007,9.860787651329937e+18,GALAXY,5714,301,1,17,21.5948512895483,6.2773201883833,0.007185536,21.06573,0.1521186,1.330139,0.136855,20.55334,0.1273292,1.118284,0.1066365,20.45562,0.2940686,0.9259588,0.07377062,21.04855,0.3228329,0.966503,0.05481948,21.28103,0.3845775,0.9972622,0.04077562,0.5426121,0.1305828,-0.5739841,-0.2184334
1237680247343088150,8.535719718493114e+18,GALAXY,8096,301,5,103,340.127917923102,18.9492578710367,0.3972895,21.50042,1.837244,1.343142,0.209462,21.23365,0.2974736,1.366657,0.1632114,20.71917,0.1047808,1.189921,0.1129089,20.64193,0.1948008,1.078618,0.0839034,20.20516,0.0836982,1.085203,0.06240872,0.3130112,0.5647869,0.1062431,0.4582653
1237680333252199240,8.031278616540369e+18,GALAXY,8116,301,5,252,3.72132650220618,30.4456063781658,0.5070981,24.74562,0.9999137,1.254071,0.2617166,22.5462,0.1908188,1.200504,0.2039278,20.78278,0.4121273,1.133938,0.1410763,19.7554,0.5863988,1.042614,0.1048348,19.34041,0.6303437,1.056923,0.07797784,2.257214,1.826273,1.063614,0.4418545
1237680272577003996,8.567118742965998e+18,GALAXY,8102,301,4,118,342.248380519012,21.2871923910239,0.4579748,20.88973,0.3665217,1.419093,0.2276934,20.80305,0.2798185,1.556223,0.1774172,20.29038,0.1997375,1.34964,0.1227364,19.93988,0.1939301,1.230288,0.09120629,20.18757,0.5184234,1.373175,0.06784072,0.1369553,0.5673466,0.3820343,-0.2243233
1237680333790315221,8.025424266878276e+18,GALAXY,8116,301,6,271,7.09597573236283,30.8292433021016,0.5503259,23.02391,0.2938566,1.271133,0.3356238,22.1478,0.4688161,1.232543,0.2615158,20.62546,0.5410422,1.364527,0.1809154,19.67776,0.6513782,1.144705,0.1344395,19.22507,0.3492501,1.089851,0.09999832,0.950222,1.602943,0.9941711,0.487133
1237680298342482345,8.525494531021623e+18,GALAXY,8108,301,4,52,329.866061059334,18.7157909897256,0.6808633,20.74029,0.0003619712,1.502383,0.3146212,20.51527,0.0003148644,1.567212,0.2451507,20.17279,0.1555987,1.25958,0.1695941,19.78457,0.1876649,1.178943,0.1260266,20.00531,0.5171478,1.365103,0.09374066,0.2944889,0.4180393,0.4317837,-0.1884575
1237680298343006324,8.52556764854487e+18,GALAXY,8108,301,4,60,331.159762691519,19.0652090043911,0.3414378,24.47358,0.01133393,1.68565,0.2548945,21.82793,0.1821526,1.627366,0.1986121,20.0249,0.5562855,1.448868,0.1373989,19.30229,0.5689288,1.404105,0.1021021,19.16644,0.3768111,1.500682,0.07594522,2.701933,1.864246,0.7579079,0.1620102
1237680503971251375,8.039054087927648e+18,GALAXY,8156,301,3,162,346.950840789922,33.5167207030748,0.0979415,22.72388,0.6249745,1.607934,0.4087182,20.56686,0.2677225,1.426591,0.3184705,20.21729,0.1265604,1.191516,0.2203164,19.9727,0.1171055,1.26942,0.1637187,20.07072,0.2260974,1.204943,0.1217766,2.247271,0.4477215,0.3011894,-0.05608177
1237680474983170182,8.037823459521483e+18,GALAXY,8149,301,5,207,351.652357786589,32.6101429641211,0.2761404,22.49586,9.128746e-05,1.607861,0.682965,21.63617,0.3645596,1.531944,0.5321617,20.54738,0.7496615,1.560887,0.368147,19.52134,1.18452,1.397939,0.2735727,19.35995,0.6849403,1.392632,0.2034878,1.010496,1.252806,1.120615,0.2314739
1237680478194499647,8.024558401454625e+18,GALAXY,8150,301,3,56,3.38723607270799,32.4641022256024,0.4599585,23.59536,0.02342761,1.495263,0.1515353,22.36269,0.4657318,1.417086,0.1180753,20.41587,0.5298012,1.344387,0.08168395,19.57634,0.9962947,1.182523,0.06069993,19.21203,0.8773205,1.164234,0.04514959,1.266136,1.983206,0.8605137,0.3798599
1237680268817465877,8.535683159731491e+18,GALAXY,8101,301,5,96,339.269930065295,18.6822195182904,0.7229509,20.90319,0.1293151,1.3894,0.1996388,20.34306,0.1063326,1.299853,0.1555572,20.0017,0.2215662,1.237458,0.1076138,19.60753,0.1579147,1.113534,0.07996856,19.34296,0.4550319,1.119286,0.05948192,0.6042194,0.3892956,0.4218159,0.2850571
1237680269353812541,8.535601520993128e+18,GALAXY,8101,301,6,88,337.889889947395,18.9362432876857,0.2872499,24.36841,1.197398,1.427473,0.2238443,21.66316,0.2221045,1.344913,0.174418,20.1794,0.3021551,1.381495,0.1206615,19.72234,0.2575927,1.368553,0.08966445,19.21799,0.3571556,1.283889,0.06669388,2.754671,1.537518,0.48806,0.5273132
1237680505045058354,8.039064533288112e+18,GALAXY,8156,301,5,163,346.787624860682,34.3762523041605,0.985988,20.79791,1.240386,1.617686,0.4561001,20.18129,0.1114206,1.460461,0.3553901,20.20576,0.1917856,1.351944,0.2458572,19.96947,0.1567199,1.375024,0.1826983,19.59613,0.3664665,1.25051,0.135894,0.7173309,0.08506584,0.2994404,0.4201488
1237680505045058764,8.039072504747414e+18,GALAXY,8156,301,5,163,346.952124882127,34.3023865954754,0.5038627,23.7794,0.1218415,1.610786,0.3666946,22.19031,0.1136841,1.498499,0.285726,20.35971,0.7081896,1.296339,0.1976639,19.42784,0.7176262,1.338734,0.1468855,18.92241,0.7081969,1.282047,0.1092558,1.670055,1.918663,0.9826527,0.5430546
